Date_Time,Day,well_id,RFU,Time,plate,Pop_ID,species,temperature,level_of_resource,value_resource,well_number,replicate,phylum,species_updated,Time_days,time_diff
2022-03-16T08:42:02Z,Day0,B7,14,0:06:28,1,1_B7,Messastrum,15,N1,0.5,50,1,chlorophyta,Messastrum gracile,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,B8,24,0:06:28,1,1_B8,Cyclotella (G),15,N1,0.5,58,1,diatoms,Cyclotella pseudostelligera,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,B9,12,0:06:28,1,1_B9,Eudorina,15,N1,0.5,66,2,chlorophyta,Eudorina elegans,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,B10,8,0:06:28,1,1_B10,Nitzschia p. (G),15,N1,0.5,74,3,diatoms,Nitzschia paela (G),0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,B11,31,0:06:28,1,1_B11,Scenedesmus (Z),15,N1,0.5,82,1,chlorophyta,Scenedesmus armatus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,C2,11,0:06:28,1,1_C2,Eudorina,15,N1,0.5,11,4,chlorophyta,Eudorina elegans,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,C3,9,0:06:28,1,1_C3,Chlorella,15,N1,0.5,19,4,chlorophyta,Chlorella sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,C4,15,0:06:28,1,1_C4,Scenedesmus (C),15,N1,0.5,27,3,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,C5,6,0:06:28,1,1_C5,Oocystis,15,N1,0.5,35,2,chlorophyta,Oocystis sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,C6,6,0:06:28,1,1_C6,Nitzschia (C),15,N1,0.5,43,2,diatoms,Nitzschia paela (C ),0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,C10,13,0:06:28,1,1_C10,Coelastrum,15,N1,0.5,75,3,chlorophyta,Coelastrum sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,C11,18,0:06:28,1,1_C11,Lagerheimia,15,N1,0.5,83,3,chlorophyta,Lagerheimia subsalsa,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D2,14,0:06:28,1,1_D2,Asterionella (C),15,N1,0.5,12,2,diatoms,Asterionella formosa,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D3,11,0:06:28,1,1_D3,Oocystis,15,N1,0.5,20,1,chlorophyta,Oocystis sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D4,7,0:06:28,1,1_D4,Nitzschia (C),15,N1,0.5,28,1,diatoms,Nitzschia paela (C ),0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D5,5,0:06:28,1,1_D5,Nitzschia p. (G),15,N1,0.5,36,1,diatoms,Nitzschia paela (G),0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D6,12,0:06:28,1,1_D6,Chlorella,15,N1,0.5,44,3,chlorophyta,Chlorella sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D8,11,0:06:28,1,1_D8,Pediastrum,15,N1,0.5,60,1,chlorophyta,Pediastrum boryanum,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D9,5,0:06:28,1,1_D9,Pediastrum,15,N1,0.5,68,3,chlorophyta,Pediastrum boryanum,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,D11,19,0:06:28,1,1_D11,Scenedesmus (C),15,N1,0.5,84,4,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,E2,15,0:06:28,1,1_E2,Coelastrum,15,N1,0.5,13,1,chlorophyta,Coelastrum sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,E3,12,0:06:28,1,1_E3,Asterionella (C),15,N1,0.5,21,3,diatoms,Asterionella formosa,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,E5,16,0:06:28,1,1_E5,Scenedesmus (C),15,N1,0.5,37,2,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,E7,13,0:06:28,1,1_E7,Chlorella,15,N1,0.5,53,1,chlorophyta,Chlorella sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,E8,12,0:06:28,1,1_E8,Chlorella,15,N1,0.5,61,2,chlorophyta,Chlorella sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,E9,11,0:06:28,1,1_E9,Cyclotella (G),15,N1,0.5,69,3,diatoms,Cyclotella pseudostelligera,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F2,9,0:06:28,1,1_F2,Nitzschia (C),15,N1,0.5,14,3,diatoms,Nitzschia paela (C ),0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F4,13,0:06:28,1,1_F4,Fragilaria (C),15,N1,0.5,30,2,diatoms,Fragilaria crotonensis,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F5,26,0:06:28,1,1_F5,Scenedesmus (Z),15,N1,0.5,38,4,chlorophyta,Scenedesmus armatus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F6,14,0:06:28,1,1_F6,Messastrum,15,N1,0.5,46,2,chlorophyta,Messastrum gracile,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F7,15,0:06:28,1,1_F7,Fragilaria (C),15,N1,0.5,54,3,diatoms,Fragilaria crotonensis,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F9,7,0:06:28,1,1_F9,Navicula,15,N1,0.5,70,1,diatoms,Fistulifera saprophila,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F10,35,0:06:28,1,1_F10,Scenedesmus (Z),15,N1,0.5,78,3,chlorophyta,Scenedesmus armatus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,F11,13,0:06:28,1,1_F11,Fragilaria (C),15,N1,0.5,86,4,diatoms,Fragilaria crotonensis,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G3,18,0:06:28,1,1_G3,Coelastrum,15,N1,0.5,23,2,chlorophyta,Coelastrum sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G4,5,0:06:28,1,1_G4,Nitzschia p. (G),15,N1,0.5,31,4,diatoms,Nitzschia paela (G),0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G5,13,0:06:28,1,1_G5,Scenedesmus (C),15,N1,0.5,39,1,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G7,14,0:06:28,1,1_G7,Messastrum,15,N1,0.5,55,3,chlorophyta,Messastrum gracile,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G8,30,0:06:28,1,1_G8,Scenedesmus (Z),15,N1,0.5,63,2,chlorophyta,Scenedesmus armatus,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G9,6,0:06:28,1,1_G9,Tetraedron,15,N1,0.5,71,4,chlorophyta,Tetraedron minumum,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G10,313,0:06:28,1,1_G10,Navicula,15,N1,0.5,79,3,diatoms,Fistulifera saprophila,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,G11,5,0:06:28,1,1_G11,Pediastrum,15,N1,0.5,87,2,chlorophyta,Pediastrum boryanum,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H2,16,0:06:28,1,1_H2,Asterionella (C),15,N1,0.5,16,4,diatoms,Asterionella formosa,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H3,7,0:06:28,1,1_H3,Tetraedron,15,N1,0.5,24,2,chlorophyta,Tetraedron minumum,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H4,21,0:06:28,1,1_H4,Lagerheimia,15,N1,0.5,32,1,chlorophyta,Lagerheimia subsalsa,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H5,17,0:06:28,1,1_H5,Lagerheimia,15,N1,0.5,40,2,chlorophyta,Lagerheimia subsalsa,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H6,2716,0:06:28,1,1_H6,Navicula,15,N1,0.5,48,2,diatoms,Fistulifera saprophila,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H7,7,0:06:28,1,1_H7,Pediastrum,15,N1,0.5,56,4,chlorophyta,Pediastrum boryanum,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H8,7,0:06:28,1,1_H8,Tetraedron,15,N1,0.5,64,3,chlorophyta,Tetraedron minumum,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H9,13,0:06:28,1,1_H9,Messastrum,15,N1,0.5,72,4,chlorophyta,Messastrum gracile,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H10,12,0:06:28,1,1_H10,Oocystis,15,N1,0.5,80,4,chlorophyta,Oocystis sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day0,H11,15,0:06:28,1,1_H11,Oocystis,15,N1,0.5,88,3,chlorophyta,Oocystis sp.,0.004490741,0.003333333
2022-03-16T08:42:02Z,Day1_am,A3,22,15:01:43,1,1_A3,Eudorina,15,N1,0.5,17,1,chlorophyta,Eudorina elegans,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,A4,8,15:01:43,1,1_A4,Asterionella (C),15,N1,0.5,25,1,diatoms,Asterionella formosa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,A5,9,15:01:43,1,1_A5,Navicula,15,N1,0.5,33,4,diatoms,Fistulifera saprophila,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,A7,14,15:01:43,1,1_A7,Cyclotella (G),15,N1,0.5,49,2,diatoms,Cyclotella pseudostelligera,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,A8,8,15:01:43,1,1_A8,Tetraedron,15,N1,0.5,57,1,chlorophyta,Tetraedron minumum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,A9,8,15:01:43,1,1_A9,Nitzschia p. (G),15,N1,0.5,65,2,diatoms,Nitzschia paela (G),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,A10,9,15:01:43,1,1_A10,Eudorina,15,N1,0.5,73,3,chlorophyta,Eudorina elegans,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,A11,17,15:01:43,1,1_A11,Coelastrum,15,N1,0.5,81,4,chlorophyta,Coelastrum sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B2,5,15:01:43,1,1_B2,Lagerheimia,15,N1,0.5,10,4,chlorophyta,Lagerheimia subsalsa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B3,3,15:01:43,1,1_B3,Nitzschia (C),15,N1,0.5,18,4,diatoms,Nitzschia paela (C ),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B4,11,15:01:43,1,1_B4,Fragilaria (C),15,N1,0.5,26,1,diatoms,Fragilaria crotonensis,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B5,16,15:01:43,1,1_B5,Cyclotella (G),15,N1,0.5,34,4,diatoms,Cyclotella pseudostelligera,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B7,15,15:01:43,1,1_B7,Messastrum,15,N1,0.5,50,1,chlorophyta,Messastrum gracile,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B8,9,15:01:43,1,1_B8,Cyclotella (G),15,N1,0.5,58,1,diatoms,Cyclotella pseudostelligera,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B9,13,15:01:43,1,1_B9,Eudorina,15,N1,0.5,66,2,chlorophyta,Eudorina elegans,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B10,10,15:01:43,1,1_B10,Nitzschia p. (G),15,N1,0.5,74,3,diatoms,Nitzschia paela (G),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,B11,60,15:01:43,1,1_B11,Scenedesmus (Z),15,N1,0.5,82,1,chlorophyta,Scenedesmus armatus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,C2,7,15:01:43,1,1_C2,Eudorina,15,N1,0.5,11,4,chlorophyta,Eudorina elegans,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,C3,9,15:01:43,1,1_C3,Chlorella,15,N1,0.5,19,4,chlorophyta,Chlorella sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,C4,16,15:01:43,1,1_C4,Scenedesmus (C),15,N1,0.5,27,3,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,C5,6,15:01:43,1,1_C5,Oocystis,15,N1,0.5,35,2,chlorophyta,Oocystis sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,C6,9,15:01:43,1,1_C6,Nitzschia (C),15,N1,0.5,43,2,diatoms,Nitzschia paela (C ),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,C10,17,15:01:43,1,1_C10,Coelastrum,15,N1,0.5,75,3,chlorophyta,Coelastrum sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,C11,24,15:01:43,1,1_C11,Lagerheimia,15,N1,0.5,83,3,chlorophyta,Lagerheimia subsalsa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D2,7,15:01:43,1,1_D2,Asterionella (C),15,N1,0.5,12,2,diatoms,Asterionella formosa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D3,16,15:01:43,1,1_D3,Oocystis,15,N1,0.5,20,1,chlorophyta,Oocystis sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D4,11,15:01:43,1,1_D4,Nitzschia (C),15,N1,0.5,28,1,diatoms,Nitzschia paela (C ),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D5,4,15:01:43,1,1_D5,Nitzschia p. (G),15,N1,0.5,36,1,diatoms,Nitzschia paela (G),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D6,13,15:01:43,1,1_D6,Chlorella,15,N1,0.5,44,3,chlorophyta,Chlorella sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D8,14,15:01:43,1,1_D8,Pediastrum,15,N1,0.5,60,1,chlorophyta,Pediastrum boryanum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D9,9,15:01:43,1,1_D9,Pediastrum,15,N1,0.5,68,3,chlorophyta,Pediastrum boryanum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,D11,30,15:01:43,1,1_D11,Scenedesmus (C),15,N1,0.5,84,4,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,E2,14,15:01:43,1,1_E2,Coelastrum,15,N1,0.5,13,1,chlorophyta,Coelastrum sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,E3,14,15:01:43,1,1_E3,Asterionella (C),15,N1,0.5,21,3,diatoms,Asterionella formosa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,E5,14,15:01:43,1,1_E5,Scenedesmus (C),15,N1,0.5,37,2,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,E7,14,15:01:43,1,1_E7,Chlorella,15,N1,0.5,53,1,chlorophyta,Chlorella sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,E8,15,15:01:43,1,1_E8,Chlorella,15,N1,0.5,61,2,chlorophyta,Chlorella sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,E9,9,15:01:43,1,1_E9,Cyclotella (G),15,N1,0.5,69,3,diatoms,Cyclotella pseudostelligera,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F2,1,15:01:43,1,1_F2,Nitzschia (C),15,N1,0.5,14,3,diatoms,Nitzschia paela (C ),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F4,13,15:01:43,1,1_F4,Fragilaria (C),15,N1,0.5,30,2,diatoms,Fragilaria crotonensis,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F5,37,15:01:43,1,1_F5,Scenedesmus (Z),15,N1,0.5,38,4,chlorophyta,Scenedesmus armatus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F6,9,15:01:43,1,1_F6,Messastrum,15,N1,0.5,46,2,chlorophyta,Messastrum gracile,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F7,6,15:01:43,1,1_F7,Fragilaria (C),15,N1,0.5,54,3,diatoms,Fragilaria crotonensis,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F9,9,15:01:43,1,1_F9,Navicula,15,N1,0.5,70,1,diatoms,Fistulifera saprophila,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F10,47,15:01:43,1,1_F10,Scenedesmus (Z),15,N1,0.5,78,3,chlorophyta,Scenedesmus armatus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,F11,12,15:01:43,1,1_F11,Fragilaria (C),15,N1,0.5,86,4,diatoms,Fragilaria crotonensis,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G3,17,15:01:43,1,1_G3,Coelastrum,15,N1,0.5,23,2,chlorophyta,Coelastrum sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G4,12,15:01:43,1,1_G4,Nitzschia p. (G),15,N1,0.5,31,4,diatoms,Nitzschia paela (G),0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G5,17,15:01:43,1,1_G5,Scenedesmus (C),15,N1,0.5,39,1,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G7,18,15:01:43,1,1_G7,Messastrum,15,N1,0.5,55,3,chlorophyta,Messastrum gracile,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G8,43,15:01:43,1,1_G8,Scenedesmus (Z),15,N1,0.5,63,2,chlorophyta,Scenedesmus armatus,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G9,13,15:01:43,1,1_G9,Tetraedron,15,N1,0.5,71,4,chlorophyta,Tetraedron minumum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G10,101,15:01:43,1,1_G10,Navicula,15,N1,0.5,79,3,diatoms,Fistulifera saprophila,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,G11,8,15:01:43,1,1_G11,Pediastrum,15,N1,0.5,87,2,chlorophyta,Pediastrum boryanum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H2,12,15:01:43,1,1_H2,Asterionella (C),15,N1,0.5,16,4,diatoms,Asterionella formosa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H3,5,15:01:43,1,1_H3,Tetraedron,15,N1,0.5,24,2,chlorophyta,Tetraedron minumum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H4,16,15:01:43,1,1_H4,Lagerheimia,15,N1,0.5,32,1,chlorophyta,Lagerheimia subsalsa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H5,18,15:01:43,1,1_H5,Lagerheimia,15,N1,0.5,40,2,chlorophyta,Lagerheimia subsalsa,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H6,592,15:01:43,1,1_H6,Navicula,15,N1,0.5,48,2,diatoms,Fistulifera saprophila,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H7,4,15:01:43,1,1_H7,Pediastrum,15,N1,0.5,56,4,chlorophyta,Pediastrum boryanum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H8,7,15:01:43,1,1_H8,Tetraedron,15,N1,0.5,64,3,chlorophyta,Tetraedron minumum,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H9,20,15:01:43,1,1_H9,Messastrum,15,N1,0.5,72,4,chlorophyta,Messastrum gracile,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H10,17,15:01:43,1,1_H10,Oocystis,15,N1,0.5,80,4,chlorophyta,Oocystis sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_am,H11,11,15:01:43,1,1_H11,Oocystis,15,N1,0.5,88,3,chlorophyta,Oocystis sp.,0.62619213,0.625034722
2022-03-16T08:42:02Z,Day1_pm,A3,29,22:31:41,1,1_A3,Eudorina,15,N1,0.5,17,1,chlorophyta,Eudorina elegans,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,A4,17,22:31:41,1,1_A4,Asterionella (C),15,N1,0.5,25,1,diatoms,Asterionella formosa,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,A5,7,22:31:41,1,1_A5,Navicula,15,N1,0.5,33,4,diatoms,Fistulifera saprophila,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,A7,17,22:31:41,1,1_A7,Cyclotella (G),15,N1,0.5,49,2,diatoms,Cyclotella pseudostelligera,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,A8,11,22:31:41,1,1_A8,Tetraedron,15,N1,0.5,57,1,chlorophyta,Tetraedron minumum,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,A9,12,22:31:41,1,1_A9,Nitzschia p. (G),15,N1,0.5,65,2,diatoms,Nitzschia paela (G),0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,A10,9,22:31:41,1,1_A10,Eudorina,15,N1,0.5,73,3,chlorophyta,Eudorina elegans,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,A11,21,22:31:41,1,1_A11,Coelastrum,15,N1,0.5,81,4,chlorophyta,Coelastrum sp.,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B2,24,22:31:41,1,1_B2,Lagerheimia,15,N1,0.5,10,4,chlorophyta,Lagerheimia subsalsa,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B3,5,22:31:41,1,1_B3,Nitzschia (C),15,N1,0.5,18,4,diatoms,Nitzschia paela (C ),0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B4,14,22:31:41,1,1_B4,Fragilaria (C),15,N1,0.5,26,1,diatoms,Fragilaria crotonensis,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B5,20,22:31:41,1,1_B5,Cyclotella (G),15,N1,0.5,34,4,diatoms,Cyclotella pseudostelligera,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B7,19,22:31:41,1,1_B7,Messastrum,15,N1,0.5,50,1,chlorophyta,Messastrum gracile,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B8,14,22:31:41,1,1_B8,Cyclotella (G),15,N1,0.5,58,1,diatoms,Cyclotella pseudostelligera,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B9,11,22:31:41,1,1_B9,Eudorina,15,N1,0.5,66,2,chlorophyta,Eudorina elegans,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B10,8,22:31:41,1,1_B10,Nitzschia p. (G),15,N1,0.5,74,3,diatoms,Nitzschia paela (G),0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,B11,61,22:31:41,1,1_B11,Scenedesmus (Z),15,N1,0.5,82,1,chlorophyta,Scenedesmus armatus,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,C2,8,22:31:41,1,1_C2,Eudorina,15,N1,0.5,11,4,chlorophyta,Eudorina elegans,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,C3,15,22:31:41,1,1_C3,Chlorella,15,N1,0.5,19,4,chlorophyta,Chlorella sp.,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,C4,12,22:31:41,1,1_C4,Scenedesmus (C),15,N1,0.5,27,3,chlorophyta,Scenedesmus arcuatus var. Platydiscus,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,C5,14,22:31:41,1,1_C5,Oocystis,15,N1,0.5,35,2,chlorophyta,Oocystis sp.,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,C6,6,22:31:41,1,1_C6,Nitzschia (C),15,N1,0.5,43,2,diatoms,Nitzschia paela (C ),0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,C10,16,22:31:41,1,1_C10,Coelastrum,15,N1,0.5,75,3,chlorophyta,Coelastrum sp.,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,C11,26,22:31:41,1,1_C11,Lagerheimia,15,N1,0.5,83,3,chlorophyta,Lagerheimia subsalsa,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,D2,17,22:31:41,1,1_D2,Asterionella (C),15,N1,0.5,12,2,diatoms,Asterionella formosa,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,D3,17,22:31:41,1,1_D3,Oocystis,15,N1,0.5,20,1,chlorophyta,Oocystis sp.,0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,D4,7,22:31:41,1,1_D4,Nitzschia (C),15,N1,0.5,28,1,diatoms,Nitzschia paela (C ),0.938668981,0.937511574
2022-03-16T08:42:02Z,Day1_pm,D5,7,22:31:41,1,1_D5,Nitzschia p. (G),15,N1,0.5,36,1,diatoms,Nitzschia paela (G),0.938668981,0.937511574
